"Problem","Severity","Normalized Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"182","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","87","21","space-infix-ops","Operator '=' must be spaced.","https://eslint.org/docs/latest/rules/space-infix-ops","layout","eslint-lwc"
"183","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","88","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"184","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","88","9","quote-props","Unquoted property 'projectName' found.","https://eslint.org/docs/latest/rules/quote-props","suggestion","eslint-lwc"
"185","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","89","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"186","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","89","9","quote-props","Unquoted property 'orgEmail' found.","https://eslint.org/docs/latest/rules/quote-props","suggestion","eslint-lwc"
"187","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","89","9","sort-keys","Expected object keys to be in ascending order. 'orgEmail' should be before 'projectName'.","https://eslint.org/docs/latest/rules/sort-keys","suggestion","eslint-lwc"
"188","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","89","18","key-spacing","Missing space before value for key 'orgEmail'.","https://eslint.org/docs/latest/rules/key-spacing","layout","eslint-lwc"
"189","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","90","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"190","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","90","9","quote-props","Unquoted property 'orgUsername' found.","https://eslint.org/docs/latest/rules/quote-props","suggestion","eslint-lwc"
"191","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","90","21","key-spacing","Missing space before value for key 'orgUsername'.","https://eslint.org/docs/latest/rules/key-spacing","layout","eslint-lwc"
"192","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","91","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"193","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","91","9","quote-props","Unquoted property 'privateKeyFileId' found.","https://eslint.org/docs/latest/rules/quote-props","suggestion","eslint-lwc"
"194","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","91","26","key-spacing","Missing space before value for key 'privateKeyFileId'.","https://eslint.org/docs/latest/rules/key-spacing","layout","eslint-lwc"
"195","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","92","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"196","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","92","9","quote-props","Unquoted property 'orgclientId' found.","https://eslint.org/docs/latest/rules/quote-props","suggestion","eslint-lwc"
"197","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","92","9","sort-keys","Expected object keys to be in ascending order. 'orgclientId' should be before 'privateKeyFileId'.","https://eslint.org/docs/latest/rules/sort-keys","suggestion","eslint-lwc"
"198","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","92","21","key-spacing","Missing space before value for key 'orgclientId'.","https://eslint.org/docs/latest/rules/key-spacing","layout","eslint-lwc"
"199","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","92","34","comma-dangle","Unexpected trailing comma.","https://eslint.org/docs/latest/rules/comma-dangle","layout","eslint-lwc"
"200","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","92","35","no-trailing-spaces","Trailing spaces not allowed.","https://eslint.org/docs/latest/rules/no-trailing-spaces","layout","eslint-lwc"
"201","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","93","1","indent","Expected indentation of 8 spaces but found 5.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"202","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","94","1","indent","Expected indentation of 8 spaces but found 5.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"203","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","94","6","no-console","Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console","suggestion","eslint-lwc"
"204","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","94","18","prefer-template","Unexpected string concatenation.","https://eslint.org/docs/latest/rules/prefer-template","suggestion","eslint-lwc"
"205","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","94","18","quotes","Strings must use doublequote.","https://eslint.org/docs/latest/rules/quotes","layout","eslint-lwc"
"206","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","94","33","space-infix-ops","Operator '+' must be spaced.","https://eslint.org/docs/latest/rules/space-infix-ops","layout","eslint-lwc"
"207","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","95","1","indent","Expected indentation of 8 spaces but found 5.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"208","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","95","6","no-whitespace-before-property","Unexpected whitespace before property catch.","https://eslint.org/docs/latest/rules/no-whitespace-before-property","layout","eslint-lwc"
"209","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","95","30","quote-props","Unquoted property 'cd' found.","https://eslint.org/docs/latest/rules/quote-props","suggestion","eslint-lwc"
"210","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","95","33","key-spacing","Missing space before value for key 'cd'.","https://eslint.org/docs/latest/rules/key-spacing","layout","eslint-lwc"
"211","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","95","62","no-trailing-spaces","Trailing spaces not allowed.","https://eslint.org/docs/latest/rules/no-trailing-spaces","layout","eslint-lwc"
"212","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","96","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"213","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","96","9","dot-location","Expected dot to be on same line as object.","https://eslint.org/docs/latest/rules/dot-location","layout","eslint-lwc"
"214","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","96","15","arrow-parens","Expected parentheses around arrow function argument.","https://eslint.org/docs/latest/rules/arrow-parens","layout","eslint-lwc"
"215","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","96","15","no-unused-vars","'result' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint-lwc"
"216","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","96","25","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"217","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","97","1","indent","Expected indentation of 16 spaces but found 12.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"218","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","97","13","no-console","Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console","suggestion","eslint-lwc"
"219","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","97","25","prefer-template","Unexpected string concatenation.","https://eslint.org/docs/latest/rules/prefer-template","suggestion","eslint-lwc"
"220","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","97","25","quotes","Strings must use doublequote.","https://eslint.org/docs/latest/rules/quotes","layout","eslint-lwc"
"221","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","97","34","space-infix-ops","Operator '+' must be spaced.","https://eslint.org/docs/latest/rules/space-infix-ops","layout","eslint-lwc"
"222","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","98","1","indent","Expected indentation of 16 spaces but found 12.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"223","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","98","17","prefer-const","'titleText' is never reassigned. Use 'const' instead.","https://eslint.org/docs/latest/rules/prefer-const","suggestion","eslint-lwc"
"224","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","98","29","quotes","Strings must use doublequote.","https://eslint.org/docs/latest/rules/quotes","layout","eslint-lwc"
"225","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","99","1","indent","Expected indentation of 16 spaces but found 12.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"226","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","100","1","indent","Expected indentation of 16 spaces but found 12.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"227","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","101","1","indent","Expected indentation of 16 spaces but found 12.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"228","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","101","29","space-infix-ops","Operator '=' must be spaced.","https://eslint.org/docs/latest/rules/space-infix-ops","layout","eslint-lwc"
"229","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","101","37","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"230","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","102","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"231","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","102","12","newline-per-chained-call","Expected line break before `.catch`.","https://eslint.org/docs/latest/rules/newline-per-chained-call","layout","eslint-lwc"
"232","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","102","19","arrow-parens","Expected parentheses around arrow function argument.","https://eslint.org/docs/latest/rules/arrow-parens","layout","eslint-lwc"
"233","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","102","28","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"234","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","103","1","indent","Expected indentation of 16 spaces but found 12.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"235","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","103","13","no-console","Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console","suggestion","eslint-lwc"
"236","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","104","1","indent","Expected indentation of 16 spaces but found 12.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"237","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","105","1","indent","Expected indentation of 16 spaces but found 12.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"238","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","105","29","space-infix-ops","Operator '=' must be spaced.","https://eslint.org/docs/latest/rules/space-infix-ops","layout","eslint-lwc"
"239","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","105","37","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"240","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","106","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"241","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","106","12","no-trailing-spaces","Trailing spaces not allowed.","https://eslint.org/docs/latest/rules/no-trailing-spaces","layout","eslint-lwc"
"242","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","107","1","no-trailing-spaces","Trailing spaces not allowed.","https://eslint.org/docs/latest/rules/no-trailing-spaces","layout","eslint-lwc"
"243","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","110","5","lines-between-class-members","Expected blank line between class members.","https://eslint.org/docs/latest/rules/lines-between-class-members","layout","eslint-lwc"
"244","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","110","10","space-before-function-paren","Missing space before function parentheses.","https://eslint.org/docs/latest/rules/space-before-function-paren","layout","eslint-lwc"
"245","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","110","21","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"246","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","110","21","space-before-blocks","Missing space before opening brace.","https://eslint.org/docs/latest/rules/space-before-blocks","layout","eslint-lwc"
"247","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","112","13","quote-props","Unquoted property 'title' found.","https://eslint.org/docs/latest/rules/quote-props","suggestion","eslint-lwc"
"248","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","112","19","key-spacing","Missing space before value for key 'title'.","https://eslint.org/docs/latest/rules/key-spacing","layout","eslint-lwc"
"249","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","112","34","no-trailing-spaces","Trailing spaces not allowed.","https://eslint.org/docs/latest/rules/no-trailing-spaces","layout","eslint-lwc"
"250","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","113","13","quote-props","Unquoted property 'message' found.","https://eslint.org/docs/latest/rules/quote-props","suggestion","eslint-lwc"
"251","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","113","13","sort-keys","Expected object keys to be in ascending order. 'message' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys","suggestion","eslint-lwc"
"252","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","113","21","key-spacing","Missing space before value for key 'message'.","https://eslint.org/docs/latest/rules/key-spacing","layout","eslint-lwc"
"253","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","113","21","quotes","Strings must use doublequote.","https://eslint.org/docs/latest/rules/quotes","layout","eslint-lwc"
"254","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","114","13","quote-props","Unquoted property 'variant' found.","https://eslint.org/docs/latest/rules/quote-props","suggestion","eslint-lwc"
"255","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","114","21","key-spacing","Missing space before value for key 'variant'.","https://eslint.org/docs/latest/rules/key-spacing","layout","eslint-lwc"
"256","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","114","21","quotes","Strings must use doublequote.","https://eslint.org/docs/latest/rules/quotes","layout","eslint-lwc"
"257","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","114","30","comma-dangle","Unexpected trailing comma.","https://eslint.org/docs/latest/rules/comma-dangle","layout","eslint-lwc"
"258","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","116","33","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"259","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","118","5","lines-between-class-members","Expected blank line between class members.","https://eslint.org/docs/latest/rules/lines-between-class-members","layout","eslint-lwc"
"260","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","118","16","space-before-function-paren","Missing space before function parentheses.","https://eslint.org/docs/latest/rules/space-before-function-paren","layout","eslint-lwc"
"261","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","118","18","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"262","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","118","18","space-before-blocks","Missing space before opening brace.","https://eslint.org/docs/latest/rules/space-before-blocks","layout","eslint-lwc"
"263","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","119","40","quotes","Strings must use doublequote.","https://eslint.org/docs/latest/rules/quotes","layout","eslint-lwc"
"264","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","119","67","arrow-parens","Expected parentheses around arrow function argument.","https://eslint.org/docs/latest/rules/arrow-parens","layout","eslint-lwc"
"265","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","119","78","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"266","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","120","1","indent","Expected indentation of 12 spaces but found 14.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"267","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","121","1","no-trailing-spaces","Trailing spaces not allowed.","https://eslint.org/docs/latest/rules/no-trailing-spaces","layout","eslint-lwc"
"268","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","122","1","indent","Expected indentation of 8 spaces but found 4.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"269","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","122","8","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"270","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","123","1","indent","Expected indentation of 4 spaces but found 0.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"271","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","124","1","no-trailing-spaces","Trailing spaces not allowed.","https://eslint.org/docs/latest/rules/no-trailing-spaces","layout","eslint-lwc"
"272","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","125","1","no-trailing-spaces","Trailing spaces not allowed.","https://eslint.org/docs/latest/rules/no-trailing-spaces","layout","eslint-lwc"
"273","2","1","/home/runner/work/DevVillaTest2/DevVillaTest2/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","126","2","eol-last","Newline required at end of file but not found.","https://eslint.org/docs/latest/rules/eol-last","layout","eslint-lwc"
